station_id,longitude,latitude,charge_count,TAZID,area,perimeter
2203,114.122582,22.549527,20,105,772556.6757,3472.0644
2204,114.122822,22.583215,5,1137,1666308.726,5460.0825
2205,114.122837,22.542639,60,106,578717.374,3486.9251
2206,114.123166,22.551099,6,105,772556.6757,3472.0644
2207,114.123217,22.595835,3,1164,1885864.82,6316.2655
2208,114.123278,22.567738,3,1130,549296.809,3038.1568
2209,114.123417,22.568873,5,1130,549296.809,3038.1568
2210,114.123481,22.59271,1,1164,1885864.82,6316.2655
2211,114.12361,22.54147,4,106,578717.374,3486.9251
2212,114.123727,22.551652,18,105,772556.6757,3472.0644
2213,114.123872,22.594177,6,1164,1885864.82,6316.2655
2214,114.124021,22.587754,6,1138,909151.7323,6155.1249
2215,114.124197,22.575963,6,1134,966811.3611,4643.0377
2216,114.124312,22.669333,12,781,2772840.386,8109.9944
2217,114.124387,22.566256,6,1130,549296.809,3038.1568
2218,114.124433,22.696008,6,809,2206183.516,6278.6549
2219,114.124449,22.596638,2,1164,1885864.82,6316.2655
2220,114.124469,22.541225,12,106,578717.374,3486.9251
2221,114.124529,22.551752,6,105,772556.6757,3472.0644
2222,114.124673,22.609673,5,1166,2372233.585,6724.5788
2225,114.124909,22.611117,6,799,1586836.276,6331.4115
2226,114.124912,22.537577,6,1119,1055931.031,5240.9256
2227,114.124983,22.587633,10,1137,1666308.726,5460.0825
2228,114.124993,22.641906,40,804,2317791.153,6274.082
2230,114.125009,22.576101,6,1134,966811.3611,4643.0377
2231,114.125015,22.550237,6,105,772556.6757,3472.0644
2232,114.125083,22.55104,7,105,772556.6757,3472.0644
2233,114.125263,22.591877,2,1167,6133970.501,18053.4776
2234,114.125288,22.538149,5,106,578717.374,3486.9251
2235,114.125373,22.5775,6,1137,1666308.726,5460.0825
2236,114.125901,22.614035,12,969,3170710.887,7130.9504
2237,114.126081,22.577473,6,1137,1666308.726,5460.0825
2238,114.126209,22.602562,12,1166,2372233.585,6724.5788
2239,114.126261,22.592606,4,1167,6133970.501,18053.4776
2240,114.126329,22.578417,6,1137,1666308.726,5460.0825
2241,114.126468,22.565746,6,111,1762254.322,6156.0443
2242,114.126695,22.540041,12,107,888716.949,4445.4393
2243,114.126728,22.562855,6,111,1762254.322,6156.0443
2244,114.126831,22.590117,10,1167,6133970.501,18053.4776
2245,114.126909,22.598395,8,1164,1885864.82,6316.2655
2246,114.126979,22.576912,6,1134,966811.3611,4643.0377
2247,114.126986,22.610517,2,1166,2372233.585,6724.5788
2248,114.126988,22.602994,5,1166,2372233.585,6724.5788
2249,114.126998,22.573115,12,1134,966811.3611,4643.0377
2250,114.127054,22.543792,2,107,888716.949,4445.4393
2251,114.127089,22.56704,6,111,1762254.322,6156.0443
2252,114.127111,22.550273,6,108,1268992.177,4624.9846
2253,114.127148,22.553301,6,108,1268992.177,4624.9846
2254,114.127152,22.612619,6,969,3170710.887,7130.9504
2255,114.127307,22.5652,9,111,1762254.322,6156.0443
2257,114.127579,22.625121,14,969,3170710.887,7130.9504
2258,114.127665,22.53786,9,107,888716.949,4445.4393
2260,114.127763,22.567324,11,111,1762254.322,6156.0443
2261,114.127911,22.593046,3,1167,6133970.501,18053.4776
2262,114.127926,22.577798,4,1137,1666308.726,5460.0825
2263,114.127957,22.598743,8,1164,1885864.82,6316.2655
2264,114.12807,22.570852,10,111,1762254.322,6156.0443
2265,114.12822,22.570986,12,111,1762254.322,6156.0443
2266,114.128365,22.547337,6,107,888716.949,4445.4393
2267,114.128481,22.571743,10,1134,966811.3611,4643.0377
2268,114.128721,22.623946,12,969,3170710.887,7130.9504
2269,114.128861,22.598809,15,1164,1885864.82,6316.2655
2270,114.129022,22.572176,6,1134,966811.3611,4643.0377
2271,114.129048,22.56207,6,111,1762254.322,6156.0443
2272,114.129235,22.559604,6,111,1762254.322,6156.0443
2274,114.129702,22.573866,6,1134,966811.3611,4643.0377
2275,114.129753,22.610624,6,1166,2372233.585,6724.5788
2276,114.129981,22.540382,12,107,888716.949,4445.4393
2278,114.130084,22.55229,9,108,1268992.177,4624.9846
2279,114.130265,22.551492,6,108,1268992.177,4624.9846
2280,114.130297,22.586247,4,1135,1562618.351,8434.3338
2281,114.130425,22.624973,6,969,3170710.887,7130.9504
2282,114.130531,22.548873,6,107,888716.949,4445.4393
2283,114.130863,22.593816,13,1167,6133970.501,18053.4776
2284,114.131059,22.551252,6,108,1268992.177,4624.9846
2285,114.13163,22.607267,40,1166,2372233.585,6724.5788
2287,114.131835,22.594494,24,1167,6133970.501,18053.4776
2288,114.131896,22.541298,12,107,888716.949,4445.4393
2289,114.132008,22.591237,24,1167,6133970.501,18053.4776
2290,114.132647,22.566642,4,111,1762254.322,6156.0443
2292,114.13345,22.546389,7,107,888716.949,4445.4393
2293,114.134147,22.574122,6,1134,966811.3611,4643.0377
2294,114.134172,22.582067,12,1135,1562618.351,8434.3338
2295,114.134341,22.700154,10,777,5007215.483,18370.0512
2299,114.135713,22.54308,8,107,888716.949,4445.4393
2301,114.13591,22.646368,7,804,2317791.153,6274.082
2302,114.135914,22.546632,11,110,2139446.673,7196.6595
2304,114.136194,22.625702,18,972,3721386.909,9036.2847
2305,114.136688,22.578378,6,1135,1562618.351,8434.3338
2306,114.137044,22.583252,12,1135,1562618.351,8434.3338
2307,114.137048,22.62608,10,972,3721386.909,9036.2847
2308,114.137096,22.626471,10,972,3721386.909,9036.2847
2309,114.13733,22.542171,4,107,888716.949,4445.4393
2310,114.137335,22.562451,6,109,3157104.734,8051.7688
2311,114.137379,22.541007,10,107,888716.949,4445.4393
2312,114.138043,22.584809,6,1135,1562618.351,8434.3338
2313,114.138337,22.700087,5,777,5007215.483,18370.0512
2316,114.138995,22.580591,8,1135,1562618.351,8434.3338
2317,114.139536,22.617098,18,974,3645556.363,8076.6812
2318,114.139728,22.563993,5,109,3157104.734,8051.7688
2319,114.14036,22.618235,6,974,3645556.363,8076.6812
2320,114.140841,22.695284,12,777,5007215.483,18370.0512
2321,114.140877,22.625511,25,972,3721386.909,9036.2847
2322,114.140972,22.614081,6,974,3645556.363,8076.6812
2323,114.141123,22.581157,6,123,3689377.051,9522.7455
2324,114.141152,22.623967,12,972,3721386.909,9036.2847
2326,114.141554,22.712034,60,777,5007215.483,18370.0512
2327,114.141662,22.561583,6,109,3157104.734,8051.7688
2328,114.141997,22.621988,12,974,3645556.363,8076.6812
2329,114.142001,22.562021,10,109,3157104.734,8051.7688
2330,114.14202,22.55538,6,110,2139446.673,7196.6595
2333,114.142375,22.581459,12,123,3689377.051,9522.7455
2336,114.14276,22.54804,14,110,2139446.673,7196.6595
2338,114.142799,22.561254,12,109,3157104.734,8051.7688
2339,114.143019,22.696234,28,777,5007215.483,18370.0512
2340,114.143096,22.580585,10,123,3689377.051,9522.7455
2341,114.143799,22.546129,6,110,2139446.673,7196.6595
2342,114.143938,22.605798,12,1167,6133970.501,18053.4776
2343,114.14498,22.617917,6,974,3645556.363,8076.6812
2344,114.145044,22.695784,6,777,5007215.483,18370.0512
2346,114.146835,22.607674,6,1167,6133970.501,18053.4776
2347,114.148179,22.550506,4,110,2139446.673,7196.6595
2348,114.1484,22.541942,6,110,2139446.673,7196.6595
2349,114.149414,22.602618,6,1167,6133970.501,18053.4776
2350,114.149644,22.548124,8,110,2139446.673,7196.6595
2351,114.149896,22.61672,7,974,3645556.363,8076.6812
2352,114.149952,22.618932,24,974,3645556.363,8076.6812
2353,114.149992,22.617273,34,974,3645556.363,8076.6812
2354,114.150084,22.619093,10,974,3645556.363,8076.6812
2355,114.150944,22.548142,2,110,2139446.673,7196.6595
2356,114.152076,22.553756,6,110,2139446.673,7196.6595
2357,114.152113,22.548052,2,110,2139446.673,7196.6595
2358,114.152602,22.603256,3,1167,6133970.501,18053.4776
2359,114.15406,22.542538,4,110,2139446.673,7196.6595
2360,114.156189,22.607534,32,1167,6133970.501,18053.4776
2361,114.156293,22.619325,12,773,5552511.973,12825.0707
2362,114.156346,22.619699,28,773,5552511.973,12825.0707
2363,114.156743,22.607446,24,1167,6133970.501,18053.4776
2364,114.156786,22.606186,24,1167,6133970.501,18053.4776
2365,114.158081,22.605939,24,1167,6133970.501,18053.4776
2367,114.158199,22.608236,70,1167,6133970.501,18053.4776
2368,114.158691,22.607401,16,1167,6133970.501,18053.4776
2369,114.15891,22.606902,36,1167,6133970.501,18053.4776
2370,114.162049,22.612674,40,1167,6133970.501,18053.4776
2373,114.169644,22.643016,11,983,1888643.732,5705.0197
2374,114.170915,22.557759,12,1143,427848.5235,4085.8918
2375,114.173782,22.566438,12,1144,1848766.702,6422.5536
2376,114.173979,22.558608,12,1143,427848.5235,4085.8918
2377,114.175273,22.560629,2,1143,427848.5235,4085.8918
2378,114.17798,22.562698,4,1144,1848766.702,6422.5536
2379,114.178269,22.646553,18,975,1463496.274,5985.9811
2380,114.17848,22.563596,5,1144,1848766.702,6422.5536
2381,114.178635,22.643895,6,983,1888643.732,5705.0197
2382,114.178767,22.563354,5,1144,1848766.702,6422.5536
2383,114.180101,22.644377,4,984,778495.0036,3545.5354
2384,114.180614,22.559994,12,1144,1848766.702,6422.5536
2385,114.181964,22.565137,18,1144,1848766.702,6422.5536
2386,114.182055,22.563805,12,1144,1848766.702,6422.5536
2388,114.185368,22.636284,57,986,769679.6783,3634.2369
2389,114.185368,22.636284,54,986,769679.6783,3634.2369
2392,114.18554,22.55585,12,124,26919024.71,25128.1089
2393,114.185968,22.647552,12,984,778495.0036,3545.5354
2394,114.187484,22.555249,6,124,26919024.71,25128.1089
2395,114.187974,22.637125,14,986,769679.6783,3634.2369
2396,114.188089,22.555199,6,124,26919024.71,25128.1089
2397,114.188201,22.625585,16,979,2649581.015,8304.9
2398,114.188232,22.651583,29,977,1550479.033,6397.0175
2399,114.188975,22.648847,30,988,1456138.029,5301.7519
2400,114.189319,22.556623,26,124,26919024.71,25128.1089
2401,114.190586,22.64817,18,988,1456138.029,5301.7519
2402,114.192009,22.592859,6,124,26919024.71,25128.1089
2403,114.192063,22.645317,3,988,1456138.029,5301.7519
2404,114.196447,22.64452,4,981,975840.3762,4901.057
2405,114.196529,22.646869,4,988,1456138.029,5301.7519
2406,114.200326,22.640714,6,982,2691789.038,7113.0473
2407,114.202977,22.64332,6,982,2691789.038,7113.0473
2408,114.204482,22.653983,16,987,1236892.148,4980.1256
2409,114.20466,22.647403,42,981,975840.3762,4901.057
2411,114.20524,22.706233,9,1043,4562149.5,8984.106
2412,114.205713,22.705945,3,1043,4562149.5,8984.106
2413,114.205736,22.705507,6,1043,4562149.5,8984.106
2414,114.206376,22.657326,26,987,1236892.148,4980.1256
2415,114.207009,22.647887,3,981,975840.3762,4901.057
2416,114.207205,22.70959,20,1043,4562149.5,8984.106
2417,114.207224,22.658614,3,987,1236892.148,4980.1256
2418,114.207985,22.646863,6,982,2691789.038,7113.0473
2419,114.208073,22.648985,6,792,5066749.67,9724.6104
2420,114.208544,22.711042,12,1043,4562149.5,8984.106
2421,114.208851,22.710536,18,1043,4562149.5,8984.106
2423,114.212872,22.720053,8,989,3962482.638,8443.4017
2424,114.216302,22.71042,32,989,3962482.638,8443.4017
2426,114.216643,22.750283,18,858,5503741.641,11348.3398
2427,114.216779,22.713865,6,989,3962482.638,8443.4017
2428,114.217442,22.718557,27,989,3962482.638,8443.4017
2429,114.217557,22.722642,3,855,5170043.493,12077.4483
2430,114.217557,22.722642,3,855,5170043.493,12077.4483
2431,114.217557,22.722642,2,855,5170043.493,12077.4483
2432,114.217557,22.722642,4,855,5170043.493,12077.4483
2433,114.217557,22.722642,3,855,5170043.493,12077.4483
2434,114.21939,22.749667,38,858,5503741.641,11348.3398
2435,114.220384,22.703845,10,989,3962482.638,8443.4017
2436,114.220433,22.70446,6,989,3962482.638,8443.4017
2437,114.220821,22.700105,2,991,2042090.685,6723.8525
2438,114.220821,22.701179,3,991,2042090.685,6723.8525
2439,114.221052,22.720163,3,989,3962482.638,8443.4017
2440,114.221192,22.723155,4,855,5170043.493,12077.4483
2441,114.221625,22.722822,6,855,5170043.493,12077.4483
2442,114.221625,22.722822,6,855,5170043.493,12077.4483
2443,114.221837,22.701614,6,991,2042090.685,6723.8525
2444,114.22194,22.72642,24,855,5170043.493,12077.4483
2445,114.223935,22.720387,7,989,3962482.638,8443.4017
2446,114.22421,22.669546,10,790,5068093.869,11431.6289
2448,114.225042,22.722649,6,855,5170043.493,12077.4483
2449,114.225191,22.66961,5,790,5068093.869,11431.6289
2450,114.225677,22.727691,6,855,5170043.493,12077.4483
2452,114.226411,22.722655,24,855,5170043.493,12077.4483
2454,114.227573,22.692928,6,991,2042090.685,6723.8525
2455,114.227929,22.703162,12,996,3332901.035,8707.1443
2456,114.228405,22.553083,9,1154,1234770.188,5454.4691
2457,114.228562,22.676867,4,790,5068093.869,11431.6289
2458,114.228889,22.677294,13,790,5068093.869,11431.6289
2459,114.228895,22.701285,4,996,3332901.035,8707.1443
2460,114.229526,22.730965,12,855,5170043.493,12077.4483
2461,114.229801,22.547564,3,1154,1234770.188,5454.4691
2462,114.229951,22.70288,6,996,3332901.035,8707.1443
2463,114.230023,22.550654,12,1156,573553.4717,3200.5969
2464,114.230618,22.72115,21,989,3962482.638,8443.4017
2465,114.231005,22.700405,5,996,3332901.035,8707.1443
2466,114.231064,22.721148,12,989,3962482.638,8443.4017
2467,114.231814,22.723864,16,855,5170043.493,12077.4483
2468,114.231861,22.731066,11,855,5170043.493,12077.4483
2469,114.231924,22.546579,10,1154,1234770.188,5454.4691
2470,114.232465,22.725356,14,1011,3421698.003,7673.3309
2471,114.233074,22.71966,6,1011,3421698.003,7673.3309
2473,114.233304,22.724483,4,1011,3421698.003,7673.3309
2474,114.23353,22.726848,14,1011,3421698.003,7673.3309
2475,114.233711,22.700939,12,996,3332901.035,8707.1443
2476,114.233794,22.724369,2,1011,3421698.003,7673.3309
2477,114.233941,22.6325,24,771,12782458.41,22007.842
2478,114.234041,22.721936,15,1011,3421698.003,7673.3309
2479,114.234052,22.734261,30,855,5170043.493,12077.4483
2480,114.234074,22.72649,3,1011,3421698.003,7673.3309
2481,114.23415,22.725342,2,1011,3421698.003,7673.3309
2482,114.234533,22.553258,2,1156,573553.4717,3200.5969
2483,114.234642,22.722061,5,1011,3421698.003,7673.3309
2484,114.234841,22.550737,6,1156,573553.4717,3200.5969
2485,114.234906,22.720903,3,1011,3421698.003,7673.3309
2486,114.234986,22.720152,3,1011,3421698.003,7673.3309
2487,114.23509,22.551414,6,1156,573553.4717,3200.5969
2488,114.235208,22.725587,2,1011,3421698.003,7673.3309
2489,114.235423,22.723835,12,1011,3421698.003,7673.3309
2490,114.236146,22.720042,6,1011,3421698.003,7673.3309
2491,114.23616,22.722749,1,1011,3421698.003,7673.3309
2492,114.236212,22.725119,6,1011,3421698.003,7673.3309
2493,114.236244,22.721362,1,1011,3421698.003,7673.3309
2494,114.236816,22.704524,74,996,3332901.035,8707.1443
2495,114.237036,22.699834,3,996,3332901.035,8707.1443
2496,114.23706,22.743456,36,858,5503741.641,11348.3398
2497,114.237207,22.73181,8,855,5170043.493,12077.4483
2498,114.237276,22.718709,36,1011,3421698.003,7673.3309
2499,114.237407,22.721434,7,1011,3421698.003,7673.3309
2500,114.237421,22.720276,6,1011,3421698.003,7673.3309
2501,114.237461,22.723968,7,1011,3421698.003,7673.3309
2502,114.237543,22.720036,6,1011,3421698.003,7673.3309
2503,114.237844,22.553528,4,1156,573553.4717,3200.5969
2506,114.238067,22.55487,24,1149,1311180.66,5562.7679
2507,114.238111,22.711257,2,1011,3421698.003,7673.3309
2508,114.238233,22.742955,24,858,5503741.641,11348.3398
2509,114.239578,22.709621,12,1011,3421698.003,7673.3309
2510,114.239907,22.728913,22,1011,3421698.003,7673.3309
2511,114.240013,22.7172,6,1011,3421698.003,7673.3309
2512,114.240689,22.589264,12,1162,1407688.652,5288.4985
2513,114.240826,22.712068,5,1011,3421698.003,7673.3309
2514,114.240894,22.714486,3,1011,3421698.003,7673.3309
2515,114.240973,22.71214,10,1011,3421698.003,7673.3309
2516,114.241036,22.717804,2,1011,3421698.003,7673.3309
2517,114.241127,22.709709,12,1011,3421698.003,7673.3309
2518,114.241301,22.747357,22,858,5503741.641,11348.3398
2519,114.241974,22.732458,2,1011,3421698.003,7673.3309
2520,114.241996,22.716239,12,1011,3421698.003,7673.3309
2521,114.242084,22.586272,10,1162,1407688.652,5288.4985
2522,114.242339,22.715112,3,1011,3421698.003,7673.3309
2523,114.242872,22.709421,3,996,3332901.035,8707.1443
2524,114.243,22.732252,2,1011,3421698.003,7673.3309
2525,114.243027,22.562833,6,1149,1311180.66,5562.7679
2526,114.243036,22.709987,30,1011,3421698.003,7673.3309
2527,114.243293,22.713534,12,1011,3421698.003,7673.3309
2528,114.243324,22.554576,6,1149,1311180.66,5562.7679
2529,114.244115,22.730787,6,1011,3421698.003,7673.3309
2530,114.244243,22.71329,24,1011,3421698.003,7673.3309
2531,114.244475,22.730364,3,1011,3421698.003,7673.3309
2532,114.244616,22.732235,3,1011,3421698.003,7673.3309
2533,114.245004,22.563638,12,1149,1311180.66,5562.7679
2534,114.245705,22.734357,12,855,5170043.493,12077.4483
2535,114.245841,22.737778,6,855,5170043.493,12077.4483
2537,114.246943,22.724255,12,1009,2328654.219,6744.9157
2538,114.248762,22.72471,30,1009,2328654.219,6744.9157
2539,114.249002,22.728625,10,1009,2328654.219,6744.9157
2540,114.249952,22.72683,6,1009,2328654.219,6744.9157
2541,114.250392,22.737384,50,1009,2328654.219,6744.9157
2542,114.251243,22.588544,12,1159,1960140.065,6460.5618
2543,114.251401,22.730242,16,1009,2328654.219,6744.9157
2545,114.251442,22.710848,12,998,2224244.443,6123.8623
2546,114.251553,22.710296,24,998,2224244.443,6123.8623
2547,114.251684,22.740847,32,849,3877029.488,8609.9494
2548,114.251822,22.702422,12,862,7985257.081,12642.715
2549,114.251971,22.588823,12,1159,1960140.065,6460.5618
2550,114.252148,22.713825,12,998,2224244.443,6123.8623
2551,114.253153,22.730557,12,1009,2328654.219,6744.9157
2552,114.253211,22.72995,12,1009,2328654.219,6744.9157
2553,114.25332,22.72878,10,1009,2328654.219,6744.9157
2554,114.253704,22.718253,13,998,2224244.443,6123.8623
2555,114.253868,22.744663,12,849,3877029.488,8609.9494
2556,114.254096,22.720502,12,998,2224244.443,6123.8623
2557,114.254368,22.723858,24,1009,2328654.219,6744.9157
2558,114.254868,22.589652,12,1159,1960140.065,6460.5618
2559,114.255957,22.744593,12,849,3877029.488,8609.9494
2560,114.256738,22.723698,25,1009,2328654.219,6744.9157
2561,114.256974,22.711901,12,998,2224244.443,6123.8623
2562,114.256999,22.71066,12,998,2224244.443,6123.8623
2563,114.257083,22.716504,9,998,2224244.443,6123.8623
2564,114.257202,22.591236,12,1159,1960140.065,6460.5618
2565,114.258971,22.591116,18,1159,1960140.065,6460.5618
2566,114.259261,22.587969,10,1159,1960140.065,6460.5618
2569,114.260001,22.589541,18,1159,1960140.065,6460.5618
2570,114.26076,22.584995,12,1159,1960140.065,6460.5618
2571,114.26138,22.681619,15,851,4385532.256,9765.0806
2573,114.261394,22.587184,8,1159,1960140.065,6460.5618
2574,114.261518,22.68336,18,851,4385532.256,9765.0806
2577,114.261891,22.709426,12,998,2224244.443,6123.8623
2578,114.26201,22.684215,22,851,4385532.256,9765.0806
2579,114.262279,22.68423,42,851,4385532.256,9765.0806
2580,114.262472,22.688209,8,852,3877516.449,14664.6665
2581,114.262705,22.682075,45,851,4385532.256,9765.0806
2582,114.264172,22.717114,6,1000,3087207.766,7337.7328
2583,114.267006,22.714658,6,1000,3087207.766,7337.7328
2584,114.268374,22.729017,33,1000,3087207.766,7337.7328
2585,114.268467,22.720385,33,1000,3087207.766,7337.7328
2586,114.268533,22.720536,6,1000,3087207.766,7337.7328
2587,114.268881,22.72073,6,1000,3087207.766,7337.7328
2588,114.268913,22.720749,15,1000,3087207.766,7337.7328
2589,114.26997,22.71162,15,1000,3087207.766,7337.7328
2591,114.270027,22.722374,3,1000,3087207.766,7337.7328
2592,114.270844,22.75975,66,844,3940343.881,8250.3926
2593,114.270954,22.690942,24,862,7985257.081,12642.715
2594,114.271119,22.721403,6,1000,3087207.766,7337.7328
2595,114.272211,22.712094,10,1000,3087207.766,7337.7328
2596,114.274033,22.721826,4,1000,3087207.766,7337.7328
2597,114.274132,22.722982,16,1000,3087207.766,7337.7328
2598,114.274373,22.724611,35,1000,3087207.766,7337.7328
2600,114.275801,22.58833,8,406,6405791.042,22521.9338
2601,114.276947,22.753096,18,849,3877029.488,8609.9494
2604,114.278078,22.586662,6,406,6405791.042,22521.9338
2608,114.288926,22.667192,15,882,5099847.146,10175.0338
2610,114.290885,22.72561,6,832,3001727.259,8076.2424
2616,114.297673,22.722859,30,832,3001727.259,8076.2424
2618,114.302115,22.721307,38,1049,2637266.704,7643.4291
2620,114.302129,22.770918,10,842,5338909.793,10273.514
2621,114.302313,22.768991,3,842,5338909.793,10273.514
2622,114.302573,22.722118,42,1049,2637266.704,7643.4291
2623,114.30272,22.721584,72,1049,2637266.704,7643.4291
2624,114.303353,22.595913,8,408,4386485.281,13001.8672
2625,114.303523,22.772981,3,842,5338909.793,10273.514
2626,114.304213,22.720146,48,1049,2637266.704,7643.4291
2627,114.305042,22.76682,56,842,5338909.793,10273.514
2629,114.305614,22.591606,16,408,4386485.281,13001.8672
2630,114.305921,22.600709,15,408,4386485.281,13001.8672
2631,114.307942,22.601194,6,408,4386485.281,13001.8672
2632,114.310679,22.599071,6,408,4386485.281,13001.8672
2633,114.313217,22.678093,6,883,3801552.982,7932.1752
2634,114.313226,22.668921,6,883,3801552.982,7932.1752
2635,114.313531,22.773076,18,842,5338909.793,10273.514
2636,114.314467,22.599074,6,408,4386485.281,13001.8672
2637,114.316163,22.69996,12,848,4956530.57,22413.3337
2639,114.325699,22.689934,22,888,5537672.589,9316.3411
2641,114.327669,22.681133,48,888,5537672.589,9316.3411
2642,114.32911,22.673992,6,888,5537672.589,9316.3411
2643,114.334837,22.679867,10,888,5537672.589,9316.3411
2645,114.338572,22.684618,36,888,5537672.589,9316.3411
2646,114.339263,22.685913,18,888,5537672.589,9316.3411
2647,114.342441,22.705786,9,900,1816683.418,6778.0821
2648,114.344313,22.708338,3,900,1816683.418,6778.0821
2649,114.344855,22.706446,3,902,4505885.676,9955.6901
2650,114.345528,22.709425,35,902,4505885.676,9955.6901
2651,114.345871,22.707601,32,902,4505885.676,9955.6901
2652,114.346185,22.689176,18,890,2334377.899,6300.1438
2653,114.35166,22.665823,88,881,49933877.0,42393.5535
2655,114.36453,22.756606,6,893,4856654.244,12247.6593
2656,114.365898,22.758483,6,893,4856654.244,12247.6593
2657,114.365898,22.758483,6,893,4856654.244,12247.6593
2658,114.36632,22.703166,43,903,4927031.056,9407.5151
2660,114.372497,22.704461,14,903,4927031.056,9407.5151
2661,114.373092,22.731419,2,901,6342075.908,10202.1945
2662,114.373693,22.732276,3,901,6342075.908,10202.1945
2663,114.377207,22.705926,54,891,3280787.594,11325.9871
2665,114.381276,22.721364,6,901,6342075.908,10202.1945
2666,114.381555,22.727204,6,901,6342075.908,10202.1945
2667,114.385619,22.75174,45,895,4408375.899,8891.0158
2669,114.39222,22.707807,18,904,4355587.034,8613.2357
2670,114.399153,22.739581,21,897,5361964.366,18807.9718
2671,114.400048,22.702862,6,904,4355587.034,8613.2357
2672,114.400629,22.702681,30,904,4355587.034,8613.2357
2673,114.400987,22.702903,36,887,2567051.85,7214.2561
2674,114.40559,22.744758,4,897,5361964.366,18807.9718
2675,114.412132,22.773713,10,897,5361964.366,18807.9718
2676,114.414742,22.631017,9,943,9124862.302,14879.4286
2677,114.419455,22.627845,12,943,9124862.302,14879.4286
2680,114.483345,22.509882,12,937,33292904.11,37959.511
2681,114.493513,22.533926,10,937,33292904.11,37959.511
